0,3923,42.40%
19997,3919,42.25%
24648,3910,41.92%
26534,3887,41.09%
36917,3857,40.00%
37368,3825,38.84%
43967,3823,38.77%
46936,3785,37.39%
58546,3751,36.15%
65429,3711,34.70%
