0,2374,33.67%
2021,2358,32.77%
2103,2334,31.42%
2227,2317,30.46%
3631,2295,29.22%
3656,2242,26.24%
4582,2233,25.73%
7089,2222,25.11%
7110,2122,19.48%
7706,2121,19.43%
8256,2107,18.64%
9398,2074,16.78%
76566,2007,13.01%
