0,2374,33.67%
194,2318,30.52%
196,2307,29.90%
197,2278,28.27%
198,2251,26.75%
201,2218,24.89%
203,2209,24.38%
210,2186,23.09%
211,2175,22.47%
339,2153,21.23%
1030,2123,19.54%
1053,2121,19.43%
1246,2119,19.31%
2051,2112,18.92%
